Table 9. Augmented Human Development Index (excluding the income dimension),,,,,,,,,,,,,,,,,,,,,,,,
AHDI*,1870,1880,1890,1900,1913,1925,1929,1933,1938,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020
Latin America and the Caribbean,,,,,,,,,,,,,,,,,,,,,,,,
Equat. Guinea,,,,,,,,,,0.030,0.038,0.055,0.062,0.050,0.044,0.065,0.089,0.106,0.113,0.118,0.121,0.123,0.128,0.131
Eritrea,,,,,,,,,,0.037,0.041,0.043,0.034,0.036,0.032,0.034,0.038,0.050,0.078,0.076,0.060,0.063,0.069,0.079
Eswatini,0.012,0.013,0.018,0.020,0.020,0.031,0.036,0.039,0.043,0.053,0.060,0.067,0.087,0.111,0.108,0.138,0.156,0.172,0.164,0.144,0.133,0.143,0.162,0.167
Ethiopia,0.008,0.008,0.009,0.009,0.009,0.009,0.011,0.012,0.012,0.017,0.021,0.024,0.028,0.031,0.026,0.030,0.034,0.047,0.078,0.087,0.093,0.113,0.125,0.160
Gabon,0.008,0.008,0.008,0.010,0.013,0.013,0.013,0.017,0.021,0.048,0.061,0.080,0.082,0.090,0.102,0.124,0.138,0.167,0.189,0.193,0.217,0.245,0.267,0.284
Gambia,0.015,0.016,0.017,0.019,0.021,0.021,0.021,0.021,0.028,0.035,0.040,0.047,0.057,0.070,0.080,0.102,0.118,0.138,0.101,0.123,0.132,0.141,0.136,0.241
Ghana,0.015,0.016,0.017,0.020,0.021,0.027,0.033,0.037,0.038,0.070,0.097,0.118,0.123,0.160,0.117,0.207,0.126,0.138,0.229,0.267,0.294,0.304,0.335,0.368
Guinea,0.008,0.008,0.008,0.012,0.013,0.013,0.012,0.012,0.013,0.018,0.021,0.024,0.031,0.036,0.042,0.051,0.058,0.066,0.094,0.102,0.115,0.118,0.136,0.118
Guinea-Bissau,0.008,0.008,0.008,0.009,0.010,0.010,0.010,0.010,0.009,0.011,0.012,0.013,0.018,0.021,0.042,0.049,0.051,0.060,0.105,0.115,0.134,0.151,0.177,0.200
Kenya,0.010,0.011,0.012,0.017,0.022,0.025,0.025,0.026,0.030,0.053,0.060,0.074,0.106,0.110,0.121,0.139,0.146,0.163,0.191,0.205,0.245,0.257,0.272,0.275
Lesotho,0.013,0.014,0.021,0.028,0.037,0.045,0.049,0.051,0.059,0.075,0.082,0.090,0.112,0.111,0.121,0.132,0.141,0.167,0.195,0.180,0.222,0.223,0.239,0.258
Liberia,0.019,0.020,0.020,0.021,0.034,0.037,0.041,0.040,0.047,0.047,0.051,0.057,0.065,0.073,0.093,0.077,0.093,0.071,0.110,0.136,0.178,0.231,0.236,0.257
Lybia,0.008,0.008,0.008,0.009,0.010,0.011,0.013,0.015,0.016,0.044,0.058,0.065,0.079,0.057,0.067,0.101,0.119,0.140,0.148,0.156,0.162,0.173,0.255,0.251
Madagascar,0.011,0.012,0.012,0.024,0.027,0.031,0.034,0.036,0.038,0.051,0.058,0.069,0.082,0.086,0.083,0.089,0.099,0.115,0.183,0.186,0.201,0.150,0.238,0.222
Malawi,0.012,0.012,0.012,0.017,0.020,0.022,0.022,0.026,0.028,0.030,0.037,0.042,0.058,0.062,0.071,0.080,0.090,0.090,0.164,0.170,0.202,0.226,0.240,0.254
Mali,0.008,0.008,0.010,0.011,0.011,0.012,0.013,0.016,0.018,0.024,0.027,0.041,0.044,0.038,0.047,0.058,0.064,0.075,0.115,0.121,0.151,0.163,0.171,0.155
