Country,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Denmark,1.4739166666666668,1.4364416666666664,1.66415,0.9106083333333334,4.191450000000001,2.620058333333333,0.60685,0.10251666666666666,0.153075,0.26406666666666667,0.3249666666666667,0.5408416666666667,0.5933583333333333,0.7312583333333333,87.00866666666667,83.27258333333334,61.453425,123.05484166666666,103.67831666666666,56.207141666666665,6.999433333333333,2.398525,0.9240916666666666,1.5107666666666668,0.9292333333333334,0.8720416666666667,0.6000249999999999,0.42029999999999995,0.8020666666666667,1.148925,0.9328500000000001,0.8118,0.9659833333333333,0.7344666666666667,0.8968250000000001,4.000775,3.2692416666666664,2.888316666666667,5.53295,90.03741666666666,104.343,40.83549166666667,20.867625,33.969966666666664,43.942775000000005,33.123133333333335,4.893325,3.094075,3.901608333333334,5.4925500000000005,7.240675,10.030616666666667,4.04855,3.5084666666666666,1.9357500000000003,1.9792166666666666,5.353166666666667,7.394416666666667,9.550725,1.8467083333333332,2.1888916666666667,6.597449999999999,5.2617416666666665,4.5455250000000005,3.258625,1.3932333333333335,1.461175,6.165191666666666,3.241341666666667,1.5667833333333334,1.7035916666666668,1.7048916666666667,2.437841666666667,3.509725,2.1848666666666667,1.5717916666666667,1.0636583333333334,0.9029250000000001,1.3279083333333335,1.5358666666666665,3.9126,3.2641666666666667,5.052833333333333,2.373291666666667,1.2352166666666666,2.2025333333333332,4.459241666666666,2.376916666666667,2.102558333333333,1.4809083333333335,3.267025,3.8636083333333335,6.0079,5.481191666666668,2.1327416666666665,2.8453166666666667,0.53905,0.32410833333333333,0.5364,0.620975,0.793375,2.363566666666667,4.423941666666667,3.175175,2.660975,2.5283,4.0954749999999995,1.2948166666666665,1.3330499999999998,3.183075,2.894558333333334,2.073608333333333,1.1011499999999999,1.4088500000000002,2.3190250000000003,4.47705,3.089316666666667,2.0870416666666665,2.324425,1.62355,1.5044750000000002,1.9156333333333333,8.170033333333334,6.9163749999999995
Egypt,4.495725,1.8678416666666668,0.6254416666666667,0.9353583333333333,6.5275083333333335,1.8757583333333334,1.746975,0.5767749999999999,0.5159333333333334,0.21715833333333334,0.5381166666666667,3.0720083333333332,2.5849333333333333,1.0266083333333333,57.42531666666667,60.411033333333336,60.37101666666666,33.484608333333334,33.52295,12.607608333333333,6.634683333333334,2.187441666666667,2.191316666666667,1.6036916666666665,2.7275666666666667,1.3839499999999998,1.0940166666666666,1.7021916666666668,1.812925,1.9263583333333336,1.1906833333333333,0.8710333333333332,0.8564666666666666,0.4540666666666667,0.9345333333333334,30.758108333333336,7.771291666666667,5.897458333333334,9.791116666666666,28.951925,127.47571666666666,196.50556666666668,313.10929166666665,217.74040833333333,112.78106666666667,48.862325,30.74405833333333,13.25815,41.5996,10.299775,20.891458333333333,31.800525000000004,14.353700000000002,14.441933333333333,12.989391666666668,24.669349999999998,132.33395833333333,78.40551666666667,54.77270000000001,11.473191666666667,13.365658333333334,25.66016666666667,29.84715,26.255475,16.174075000000002,17.351983333333333,14.112466666666668,101.29921666666667,22.2332,42.298141666666666,92.98851666666667,31.617566666666665,19.260608333333334,80.76204166666666,41.96666666666666,39.087466666666664,21.092416666666665,21.015225,40.850125,36.34366666666667,35.84966666666667,35.97683333333333,44.081975,16.702033333333333,13.425424999999999,19.581675,19.51451666666667,8.564733333333335,9.199291666666667,8.91515,60.14405,49.229974999999996,8.659366666666667,14.199083333333334,8.770008333333333,8.622225,7.738,5.003,5.994766666666667,4.3351750000000004,5.1441,43.67355,23.92526666666667,34.526375,23.985508333333332,16.398625,16.773016666666667,13.97125,10.380383333333334,12.890099999999999,11.289900000000001,38.72510833333333,23.155783333333332,18.243108333333335,19.920666666666666,30.249375,14.642258333333336,20.459483333333335,8.611175000000001,9.825733333333334,8.033725,6.695,18.811441666666667,55.64715
Spain,26.43915,11.463858333333334,12.427716666666667,8.062275,9.357333333333333,6.232616666666666,7.555108333333333,4.173633333333333,3.133675,3.4514333333333336,3.764175,8.680158333333333,6.213449999999999,7.239850000000001,72.34315,67.60646666666666,70.92041666666667,121.18343333333333,98.56077499999999,35.59070833333333,8.968583333333333,6.814358333333334,3.3004083333333334,5.347308333333333,3.93775,10.230216666666667,4.613,3.439625,3.591841666666667,2.558125,4.197716666666667,4.919225,5.196233333333333,5.00635,5.927875,14.807641666666669,127.15570000000001,110.70898333333332,106.42265833333333,128.29245833333331,95.29558333333334,80.68178333333333,80.150575,104.16038333333334,108.46851666666667,47.44275833333333,37.91074166666667,7.225483333333334,10.157391666666667,6.2884,14.649966666666666,21.076091666666667,4.652308333333333,6.135841666666667,6.146933333333333,5.941725000000001,9.35545,9.224316666666667,6.041566666666667,3.588041666666667,6.834325,9.8522,15.901866666666665,13.786541666666666,6.951191666666666,6.325508333333333,9.091433333333333,10.052133333333332,7.618875,6.646258333333333,8.643783333333333,5.520358333333333,3.786191666666667,5.1041,4.367408333333334,12.0508,9.204324999999999,9.952,9.928683333333334,11.484533333333333,16.368075,17.700491666666668,25.705725,17.083091666666665,9.705025000000001,12.348008333333333,17.252241666666666,7.7928,7.625325,6.003033333333334,11.485075,15.956358333333334,6.81485,9.062441666666667,7.7453,5.068225,4.211366666666667,2.626341666666667,2.6338833333333334,3.674958333333333,2.5576083333333335,19.008983333333333,11.519591666666665,36.320233333333334,28.559216666666668,11.810366666666667,7.874866666666667,7.154991666666667,4.910591666666667,4.180516666666667,6.895525,5.007875,4.082525,2.9873166666666666,5.013866666666667,10.4768,7.620783333333333,9.597325,2.1114583333333337,6.210541666666667,7.733541666666667,2.7851583333333334,17.855408333333333,12.102641666666665
Finland,0.7780833333333333,0.22690833333333335,0.2728333333333333,0.6367583333333333,2.392933333333333,3.363308333333334,1.8301833333333333,0.47406666666666664,0.25245,0.20709166666666667,0.053266666666666664,0.3407,0.3360666666666667,0.2578833333333333,30.823675000000005,9.038058333333334,7.931983333333332,42.65685,97.29015833333334,21.278291666666668,6.846016666666667,4.317758333333334,1.1926750000000002,1.0082083333333334,0.27823333333333333,0.56645,0.7492166666666668,0.7092083333333333,0.6477583333333333,0.7390333333333334,1.2360916666666666,0.607425,1.7975916666666667,0.5971000000000001,0.9599333333333333,2.508016666666667,3.0751500000000003,2.620425,5.195733333333333,133.226075,129.79490833333332,128.7685,80.5202,107.06855833333334,248.94263333333333,28.6092,9.634375,5.027408333333334,9.111108333333334,3.5520666666666667,6.2270666666666665,4.437641666666667,2.176416666666667,2.434725,2.367783333333333,4.228708333333333,4.318433333333334,6.605474999999999,8.413183333333334,4.4677,3.779833333333334,11.561908333333333,4.7965583333333335,6.054133333333334,5.401233333333334,4.499408333333333,4.465608333333333,10.017641666666666,5.414441666666666,8.967866666666668,10.211983333333334,7.5358583333333335,6.963491666666667,8.535391666666667,4.8499083333333335,10.527125,4.5736,3.5066333333333333,2.6775416666666665,1.9074833333333334,4.527908333333333,5.681208333333333,7.475783333333333,3.8693666666666666,3.6721749999999997,5.080116666666666,4.333675,2.6849833333333333,3.6004083333333337,2.547225,12.213416666666665,4.729875000000001,4.214733333333334,1.7056583333333333,1.1150583333333335,1.105475,1.1111416666666667,1.8333583333333332,0.35965,3.5557916666666665,1.5189166666666667,5.036466666666667,1.9815833333333333,4.011308333333333,1.7962500000000003,1.7234416666666668,3.858075,1.8928333333333331,2.3357666666666668,0.5332916666666667,1.340675,2.0207833333333336,0.577875,1.2752666666666668,2.0257666666666667,1.8422416666666666,1.3437833333333333,1.9491250000000002,6.223016666666666,2.6298416666666666,1.49725,1.4531333333333334,24.550749999999997,11.035858333333335
France,54.152425,14.217799999999999,12.713516666666665,19.134558333333334,54.66641666666666,27.207316666666667,11.413591666666667,9.050241666666667,10.46055,7.1634833333333345,5.575083333333333,22.410858333333334,25.519758333333332,16.721608333333332,1017.5377749999999,1026.8597333333335,862.9698750000001,1217.3292083333333,2318.488616666667,495.6994333333333,132.37981666666667,66.917,45.127116666666666,59.93083333333333,27.056291666666667,33.12231666666667,16.406875,20.32815833333333,15.277291666666665,16.776033333333334,19.76925,21.3378,35.74205833333333,30.612241666666666,25.299049999999998,123.2901,123.52859166666667,99.55753333333332,195.3464416666667,813.3757583333332,619.9913166666666,436.4579333333333,461.7794666666667,688.2780166666666,1159.6015583333335,455.157825,134.44040833333332,75.86445833333333,125.39322499999999,58.79488333333333,130.07454166666668,154.92591666666667,79.53505,89.12036666666667,101.10921666666667,68.80038333333333,143.28346666666667,103.97501666666666,118.48198333333335,67.91959166666668,81.33575,161.9394166666667,123.42627499999999,116.22679166666666,56.059325,55.57256666666666,48.58770833333333,82.61111666666666,76.23609166666667,74.48126666666667,64.26928333333333,38.07641666666667,49.415549999999996,52.95847499999999,28.69928333333333,42.48081666666667,34.72626666666667,33.286683333333336,45.959691666666664,39.74799166666667,59.87970000000001,73.75435833333334,108.17148333333334,85.204825,45.031508333333335,46.314474999999995,64.73388333333334,42.22779166666667,23.85056666666667,30.448400000000003,85.32293333333332,108.49951666666668,42.399708333333336,60.79018333333334,62.745383333333336,44.91909999999999,20.770566666666667,12.003133333333333,21.463525,25.948958333333334,13.146433333333334,72.16856666666666,58.93546666666666,124.42893333333332,62.82664166666667,34.963825,47.03275,30.325241666666667,27.191608333333335,26.364,23.585925000000003,39.33743333333333,29.22854166666667,34.461733333333335,47.9783,111.48170833333334,69.74178333333334,54.90535833333333,35.866508333333336,37.48235833333333,32.8255,26.779958333333337,106.12838333333332,69.61585833333334
United Kingdom,100.59835833333334,25.351399999999998,23.069208333333332,31.847675,92.73396666666667,35.45673333333333,14.981325,10.091683333333334,10.511691666666666,9.94185,5.593366666666667,31.976958333333332,42.044066666666666,28.767225,1238.0636333333334,1477.6619166666667,1254.1892249999999,1479.8312083333333,2062.4925083333333,357.53546666666665,133.39571666666666,74.894425,55.46371666666667,44.048608333333334,28.306416666666667,25.38491666666667,15.6185,28.320758333333334,15.7932,20.045683333333333,25.158183333333337,21.635558333333336,43.58998333333333,35.34444166666667,25.067608333333336,150.51441666666668,121.489375,115.90013333333333,209.83255833333337,1005.2849,929.5511083333334,1253.8666333333333,1401.7002166666668,2131.3492333333334,2349.2665666666667,848.0355666666666,229.8531,127.01366666666667,185.40058333333334,81.213075,239.99833333333333,257.000875,102.87120833333334,100.63893333333333,89.02701666666667,86.7418,166.83383333333333,139.69718333333333,163.205075,81.07021666666667,73.04635,162.75066666666666,152.568825,170.93885,79.54035,86.39844166666667,57.41869166666667,113.26955833333334,52.16758333333334,51.19720833333333,70.93433333333333,45.982049999999994,40.64651666666666,40.72473333333333,38.763666666666666,35.85406666666667,39.8429,41.18565833333333,53.2816,57.11813333333333,67.10953333333333,69.95084166666666,176.811975,85.02745,48.51300833333334,43.98085833333334,70.58289166666667,45.99583333333334,27.080816666666667,29.608658333333334,92.83504999999998,123.925,40.79586666666667,50.366141666666664,51.31465,35.502975,18.951391666666666,7.5667583333333335,26.70583333333333,30.448291666666666,13.151541666666667,105.24273333333333,66.81345833333333,182.75300833333336,75.59889166666666,56.67688333333333,60.063208333333336,44.50629166666667,28.955591666666667,28.23221666666667,34.5539,34.32181666666666,36.39100833333334,38.27500833333334,48.56799166666667,65.74985833333334,51.2811,54.9801,38.62305,39.884375,32.80311666666667,26.175183333333333,127.78666666666665,84.04935833333333
Hong Kong,0.28931666666666667,0.042866666666666664,0.03235833333333333,0.0,0.146975,0.08231666666666666,0.0,0.0,0.0,0.0,0.03028333333333334,0.06034166666666666,0.079425,0.057066666666666675,1.895125,0.2513166666666667,0.19123333333333334,0.23995,0.3050583333333333,0.34566666666666673,0.0,0.0,0.147525,0.146025,0.0,0.12902500000000003,0.0777,0.20597500000000002,0.031483333333333335,0.03121666666666667,0.08674166666666668,0.05899166666666667,0.14796666666666666,0.15280833333333335,0.18918333333333334,0.1591,0.598175,8.606825,10.881549999999999,18.312225,22.262183333333336,27.947791666666664,14.201300000000002,10.259275,12.677991666666669,45.56665833333333,0.9168833333333334,0.8321,0.4431833333333333,4.948441666666667,22.709933333333336,15.706116666666668,3.6952416666666665,5.9557166666666665,3.0128083333333335,4.081541666666667,2.1026166666666666,2.4069,3.665333333333334,1.365125,1.4835,3.2302916666666666,7.915933333333332,5.081833333333333,5.047633333333334,6.853808333333333,8.443925,22.9684,6.4395750000000005,8.629308333333332,7.772575,4.835966666666667,3.5410083333333335,2.380383333333333,1.5916166666666667,2.0267500000000003,1.4405166666666667,1.6458166666666667,3.6454916666666666,5.825316666666667,2.0893083333333338,2.3782416666666664,3.2632,1.4737500000000001,1.7452416666666668,1.1557666666666668,1.9870916666666665,1.1441000000000001,0.9664166666666666,3.047491666666667,2.8083916666666666,3.0065833333333334,1.5707000000000002,1.5420666666666667,1.3101083333333332,0.697725,1.6200583333333334,1.3543583333333336,1.213475,1.5497750000000001,0.9003000000000001,5.926075,2.6306583333333333,9.273325,2.418108333333333,1.9254416666666667,2.2117,1.9519666666666666,1.543325,2.1429583333333335,2.0487166666666665,1.4597083333333332,1.699225,1.9127333333333334,1.9790666666666665,3.2332750000000003,2.4868333333333337,4.7536,2.4049916666666666,9.349375,11.988125000000002,4.259633333333333,12.566983333333333,7.195433333333334
Hungary,2.0649666666666664,0.7823916666666667,0.8826833333333334,3.135783333333334,1.2477500000000001,1.8538499999999998,0.7328333333333333,0.322275,2.3756833333333334,1.2903083333333334,0.10690833333333334,1.0134416666666668,7.0327166666666665,1.9883,152.28774166666668,191.08740833333334,160.86614166666666,176.30435833333334,243.42565,82.13964166666666,13.960008333333334,9.634125,3.3496583333333336,3.55055,1.7552416666666666,1.2519333333333333,1.4058000000000002,1.635375,1.5561833333333333,1.5321083333333334,2.2565250000000003,1.7029750000000001,1.6980083333333333,3.7884083333333334,4.034441666666667,9.161583333333333,7.3399,3.8297166666666667,32.54273333333334,86.02901666666666,64.74616666666667,70.68266666666666,63.54719166666666,83.46844166666666,316.60608333333334,99.11178333333334,16.921258333333334,11.131716666666668,6.393175,4.8962666666666665,9.428333333333333,14.205541666666667,3.4372000000000003,3.3258666666666667,3.198183333333333,3.6838916666666672,46.373325,32.1883,16.898625,7.600075,6.0132,11.857716666666667,9.444541666666666,10.570808333333334,3.7531416666666666,3.7449,3.719225,5.30325,12.036125,5.115783333333334,1.6490916666666668,2.3092666666666664,1.1274583333333335,5.022091666666666,0.5342583333333334,2.1690833333333335,1.4709583333333331,1.1828583333333333,1.2084333333333335,2.4767833333333336,6.255083333333334,5.210716666666667,5.612141666666667,3.7313750000000003,2.5305916666666666,2.7409916666666665,1.8637,1.9433666666666667,2.1735166666666665,7.337500000000001,8.208125,8.896433333333333,5.245275,4.039891666666667,4.373066666666666,3.76605,2.12415,1.8939916666666665,0.869525,4.144283333333333,0.8438499999999999,4.811516666666667,2.0638916666666667,3.13975,1.2463333333333333,0.8470833333333334,0.7702666666666667,0.4037333333333333,0.5910083333333332,0.542975,0.8943833333333333,0.17854166666666668,0.24697500000000003,0.45537500000000003,2.6207416666666665,7.1162583333333345,3.981866666666667,2.1290416666666667,1.8864833333333335,1.3379,1.502675,1.936991666666667,20.775241666666666,11.351125000000001
Indonesia,0.09047499999999999,0.0,0.03235833333333333,0.054549999999999994,0.415875,0.47456666666666664,0.0,0.029083333333333333,0.056133333333333334,0.11898333333333333,0.0,0.14008333333333334,0.04056666666666667,0.11933333333333333,0.0,0.260975,1.6537416666666667,0.219025,0.996175,0.9304166666666668,0.0,0.0,0.0,0.0,0.02704166666666667,0.032308333333333335,0.15421666666666667,0.0,0.08765833333333334,0.11481666666666668,0.10140833333333332,0.0,0.2959333333333333,0.13621666666666668,0.09810833333333334,0.08555,0.0,0.9612333333333334,1.96405,3.065533333333333,4.580991666666667,24.068475000000003,47.50246666666666,2.0583500000000003,3.7692916666666663,18.033158333333333,13.408133333333334,16.47276666666667,8.602508333333333,8.07945,16.52745,11.442791666666666,6.2424333333333335,7.021841666666667,8.180225,7.353033333333333,10.854333333333335,10.858699999999999,31.549674999999997,3.9645916666666667,7.0029916666666665,15.236075,18.843175,18.361666666666668,16.689758333333334,18.856158333333333,8.199216666666667,7.497966666666667,4.773991666666666,3.22715,4.388741666666667,2.7661,2.3525666666666667,4.807925,2.1332,6.620841666666666,2.0734,3.5168,2.7402583333333332,3.086883333333333,5.1405,3.0385916666666666,2.0059916666666666,2.7035083333333336,1.5922083333333334,1.3206,3.261058333333333,2.168025,1.458891666666667,1.9230916666666669,4.17105,3.6361666666666665,1.6166,1.7564583333333335,2.523233333333333,2.179983333333333,1.3179916666666667,1.0547833333333334,3.8147750000000005,5.34945,2.303741666666667,14.757941666666667,11.072825,14.895108333333333,8.608058333333334,6.802708333333334,6.367216666666667,4.015991666666667,3.0642,3.5828249999999997,3.0425500000000003,3.044525,1.5463333333333333,1.6662083333333335,2.9838,2.2657083333333334,3.6108,3.1287333333333334,2.484625,2.0344166666666665,1.7005833333333333,1.4305166666666667,11.483025,12.194041666666669
India,20.2858,6.789775,6.79075,5.683333333333334,12.035458333333333,6.9561,4.666658333333333,2.6748499999999997,2.9614083333333334,2.3445416666666667,2.0862000000000003,6.099991666666667,6.441616666666667,6.084716666666666,92.1114,95.20085,85.89188333333334,97.35924999999999,104.97473333333335,39.7907,21.087933333333336,7.847275,7.109075,5.129833333333333,4.97335,3.829008333333333,2.939766666666667,4.833308333333334,3.855625,5.093208333333333,5.996975,5.681241666666666,5.982841666666666,3.1480833333333336,3.6187083333333336,16.715999999999998,7.339633333333334,10.615341666666668,13.735425,80.68130833333333,59.104508333333335,112.98243333333333,263.48130833333335,260.63594166666667,381.09375,181.88789166666666,33.83518333333333,22.577366666666666,22.324849999999998,11.5578,60.34988333333334,55.5593,19.045583333333337,36.455958333333335,24.896725000000004,25.932308333333335,42.11705833333333,27.364866666666668,28.727316666666667,18.504908333333333,19.942683333333335,66.55825,81.16109999999999,44.24105,25.462466666666668,60.61201666666667,25.644033333333336,35.603325,23.118108333333335,13.829175,16.70103333333333,43.54564166666666,16.339058333333334,15.64905,15.195524999999998,16.770991666666667,15.804124999999999,13.607916666666668,16.108358333333335,19.547016666666668,49.894025,26.064116666666667,26.056825,24.418516666666665,24.572941666666665,26.127108333333336,25.244283333333332,26.731266666666667,12.919550000000001,11.103591666666667,29.117724999999997,19.916983333333334,12.317100000000002,14.881525000000002,14.8917,12.764208333333334,9.732483333333333,3.3039666666666663,17.545616666666668,11.778141666666668,9.717866666666668,63.531675,41.67008333333333,39.455875,29.73346666666667,16.713558333333335,20.520433333333333,17.69515,19.900591666666667,18.36019166666667,16.789375000000003,14.783758333333333,13.1183,9.527483333333334,13.021433333333334,18.134516666666666,16.298816666666667,17.044083333333333,9.122633333333333,17.816725,13.282308333333333,8.981716666666665,41.309441666666665,29.016858333333335
Israel,0.8313583333333333,0.1352,0.21145,0.2549666666666667,0.5291333333333333,0.4172,0.13743333333333332,0.15963333333333332,0.2655333333333333,0.09365000000000001,0.08494166666666668,0.18894166666666667,0.5426000000000001,0.03866666666666666,3.5042500000000003,8.342741666666667,2.9661333333333335,21.246191666666668,22.389,2.9519749999999996,1.0374333333333332,0.32317500000000005,0.17784999999999998,0.7386666666666667,0.43630833333333335,0.3188083333333333,0.11633333333333333,0.34581666666666666,0.4000333333333333,0.7260666666666666,0.2923,0.35463333333333336,0.5322916666666667,0.49291666666666667,0.36985833333333334,1.8888249999999998,4.2246250000000005,3.393991666666667,7.465283333333333,8.047483333333334,5.191516666666667,12.939691666666667,7.434041666666666,5.2624,9.020858333333333,5.947091666666666,17.01445,19.055966666666666,71.30974166666667,12.956991666666667,15.359875,20.373208333333334,4.812308333333333,11.880133333333333,9.553225,21.739825,94.73439166666667,58.10695833333333,20.8715,4.661375,8.701975,7.420741666666667,8.918066666666666,14.154650000000002,6.697733333333333,9.422191666666667,12.096566666666666,124.40385833333333,41.173008333333335,63.893341666666664,116.10455833333333,37.891191666666664,40.51573333333334,109.56146666666666,59.52195833333334,55.47074166666667,40.18180833333333,32.26831666666667,59.67283333333334,52.82908333333334,58.653841666666665,82.70515,135.78683333333333,73.161425,43.49918333333333,66.85649166666667,54.318158333333336,33.25568333333333,36.53785,37.48321666666667,73.72129166666666,130.36058333333332,20.48646666666667,26.476625,24.076291666666666,19.658908333333333,21.967991666666666,9.322175,14.531150000000002,10.894066666666667,14.026433333333335,87.02660000000002,78.20886666666667,89.86229166666668,45.29253333333333,28.339758333333336,55.42885833333333,29.562933333333334,26.793899999999997,28.646425000000004,36.52963333333334,29.43528333333333,42.927683333333334,38.172466666666665,36.58048333333333,58.214708333333334,18.9948,27.168741666666666,28.78124166666667,22.23855,17.0589,18.284975,37.021575,127.77506666666666
Italy,14.487891666666668,5.278791666666667,6.1162,11.532458333333333,15.627533333333334,8.461716666666666,4.47415,3.623025,3.546125,3.1115833333333334,2.480575,18.85115833333333,17.786550000000002,7.104050000000001,289.2844333333333,502.09105833333336,383.7488333333333,555.4868916666666,686.93505,169.46735833333332,54.60900833333333,28.727041666666665,22.43846666666667,23.38065,9.995058333333334,9.131258333333333,8.190949999999999,9.941525,5.782066666666666,7.028291666666667,9.840283333333334,9.514933333333333,15.381108333333332,14.948625,15.418083333333334,196.32422499999998,101.95893333333333,78.55493333333334,115.54514999999999,343.19490833333333,430.2210166666667,512.2289416666666,454.5400666666667,993.0678333333334,999.8306833333332,262.08115833333335,57.824016666666665,32.049416666666666,40.93814166666667,19.33945,36.493941666666665,47.26694166666667,21.203400000000002,22.180341666666667,19.431566666666665,11.922666666666666,23.46675,20.01715,21.0206,15.4658,15.432333333333334,29.94425,34.664049999999996,42.101875,18.331283333333335,18.845991666666666,14.008741666666667,28.611366666666665,18.037208333333336,14.832666666666666,17.941158333333334,11.195374999999999,11.226416666666667,12.855916666666667,11.1932,12.952925,12.341391666666667,10.860333333333335,18.04596666666667,16.533075,24.0449,31.91841666666667,42.867066666666666,40.10625833333334,18.651775,29.096766666666664,48.095058333333334,16.322975000000003,8.684675,9.106358333333334,24.196483333333333,34.182408333333335,12.512475,14.617575,9.533816666666667,7.444325,4.581275000000001,2.024808333333333,5.154991666666667,11.820300000000001,2.966208333333334,28.186633333333333,13.969658333333333,26.322425,19.645683333333334,10.252625,11.725041666666668,8.544033333333333,5.612141666666667,5.294791666666667,5.360433333333333,14.839491666666667,4.076358333333333,6.934141666666666,10.83495,15.160758333333334,13.073324999999999,10.205141666666668,5.522825,6.693725000000001,12.567641666666667,6.3111999999999995,39.07819166666666,19.919033333333335
Japan,31.21581666666667,4.326925,2.3462666666666667,10.631491666666667,138.619075,41.232108333333336,5.7355833333333335,8.731208333333333,5.489258333333333,3.381883333333333,2.1636833333333336,11.461841666666666,4.727766666666667,7.755400000000001,199.23700833333336,108.80239166666667,103.87565000000001,139.04794166666667,173.66151666666667,95.98091666666666,26.622091666666666,26.71485,15.013175000000002,6.8857083333333335,11.329008333333332,6.405341666666666,4.0541833333333335,10.886425000000001,6.397525000000001,10.336983333333333,8.067791666666666,18.716450000000002,58.66115,30.676825000000004,12.515133333333333,44.19899166666667,44.01058333333334,98.17076666666667,93.645875,209.542325,165.95615833333332,511.56469166666665,1022.50885,986.1733166666667,1282.7096250000002,836.1745583333333,82.200225,30.177999999999997,25.932199999999998,18.57464166666667,184.73318333333336,214.38000833333334,83.9029,66.21486666666667,29.425808333333332,29.202391666666667,21.949291666666667,28.368075,28.596475,10.63705,18.074925,28.527050000000003,24.896758333333334,20.350241666666665,18.628416666666666,24.43135,23.290741666666666,33.795425,21.805983333333334,24.267733333333336,20.32,19.855716666666666,20.964675,26.558841666666666,14.907325,18.19409166666667,13.921891666666667,15.786933333333332,15.315475000000001,23.725275,43.532475,28.122024999999997,36.51884166666667,27.985,17.9188,16.662858333333332,23.827758333333335,21.06625,11.712341666666667,13.525408333333333,45.06436666666667,45.15083333333334,15.037116666666668,22.561516666666666,25.976375,17.25348333333333,8.759183333333334,6.283866666666667,8.705533333333333,8.733591666666667,4.908858333333334,48.49134166666666,27.169666666666668,56.23191666666667,27.77688333333333,18.796533333333333,20.762075,14.876175000000002,10.0746,13.3847,12.862708333333332,13.113183333333334,9.7165,12.69825,11.109783333333333,13.706683333333332,22.6309,37.35235,17.084833333333332,22.201391666666666,12.853691666666668,8.498633333333332,48.45323333333334,26.1045
South Korea,2.32675,1.0236500000000002,0.369,4.010525,31.232383333333335,4.6146666666666665,0.7155,0.6083,0.33347499999999997,0.18858333333333333,0.04981666666666667,0.5289083333333333,0.368775,0.1488,8.068308333333333,3.8667000000000002,2.4924166666666667,2.349908333333333,2.4750166666666664,4.719775,1.3139416666666666,1.2910083333333333,0.3431916666666666,0.3238833333333333,0.19001666666666664,0.3019083333333334,0.15330833333333335,0.20603333333333332,0.44370000000000004,0.4167166666666666,0.4256666666666667,2.3995166666666665,3.0597499999999997,0.565175,0.5942500000000001,0.4138833333333333,0.849525,3.8206583333333337,5.961991666666667,3.00355,4.503075,5.677908333333334,8.807475,5.6263000000000005,14.225775,79.233775,11.196191666666666,6.2521916666666675,11.359691666666668,6.9646,492.67650000000003,452.1586666666667,190.9930916666667,163.20805,55.98397500000001,38.39541666666667,29.207683333333335,24.66809166666667,23.63976666666667,9.3819,15.458291666666668,25.969866666666665,22.438633333333332,15.862141666666666,12.950683333333332,21.974149999999998,31.509666666666664,26.350158333333336,34.77668333333333,19.355366666666665,16.739124999999998,15.506483333333334,12.979791666666669,8.325058333333333,5.751291666666667,13.308908333333335,11.111208333333332,9.380666666666666,9.731341666666667,10.921574999999999,17.26944166666667,9.381041666666667,11.556983333333333,32.351366666666664,13.345358333333332,9.070341666666666,9.606841666666666,9.501624999999999,5.728925,6.167516666666667,14.382008333333333,19.172725,11.091524999999999,22.868533333333332,47.25999166666667,12.251375000000001,6.831658333333333,3.974883333333333,7.979608333333334,11.733541666666667,8.378691666666667,27.04275,34.169775,83.6608,40.37195,24.381308333333333,32.624225,25.082908333333336,15.011116666666666,24.77331666666667,25.862033333333333,13.112924999999999,15.512666666666668,22.543674999999997,12.203733333333334,14.219616666666667,31.884199999999996,76.152075,48.191141666666674,35.68515,18.640308333333333,12.402500000000002,50.91399166666667,39.81026666666667
